"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"allow","192.168.1.10","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.116","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.142","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.184","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.8.111","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.124.217","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.248.254","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.152","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.133.44","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.223","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.41.74","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.253","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.91","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.79","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.169","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.49","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.185.85","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.206","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.92","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.37","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.99","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.25","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.192","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.128","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.174","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.9.219","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.158","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.107.80","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.150","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.51","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.76","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.75.7","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.43.147","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.32.7","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.240.242","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.86","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.15.72","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.67.219","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.234","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.150","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.53","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.66","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.38.62","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.222","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.244.132","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.155.212","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.219.239","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.22","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.252.226","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.151","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.250.3","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.232.141","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.109","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.49.192","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.36","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.253.1","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.64.32","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.164","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.90.17","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.47","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.220.52","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.82.159","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.101.86","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.16","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.225","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.9.131","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.118.173","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.165","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.168.77","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.5","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.138","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.194.30","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.226","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.110.192","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.45","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.134.77","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.224.73","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.253","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.212.231","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.15.176","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.179.113","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.216.57","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.25.240","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.188.133","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.82","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.7.26","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.74.84","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.58.16","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.3.54","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.118.70","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.50","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.11","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.68.212","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.110.56","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.205.22","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.182","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.123.47","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.68","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.201","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.34","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.140","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.139","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.171.178","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.4","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.80.167","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.170.216","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.229","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.6","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.119","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.22.10","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.66.24","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.2","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.66","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.244.96","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.192.236","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.22.144","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.81","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.133","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.8.82","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.114","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.22.94","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.108","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.94","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.119","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.153","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.152.130","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.13.39","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.167.180","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.41","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.137","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.6.64","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.34","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.201.251","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.129","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.11.11","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.200","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.119","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.8.186","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.9.155","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.50","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.34.60","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.155","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.147","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.5.66","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.88","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.223","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.105","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.157.216","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.52","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.9.100","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.174.184","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.238.248","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.163","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.240","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.101.148","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.14.143","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.17.34","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.155.91","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.101","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.141.122","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.203","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.215.158","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.203","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.85.169","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.126","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.76.176","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.18","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.207","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.35.12","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.158.176","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.50","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.94.112","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.138","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.39","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.172","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.83","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.5","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.105.92","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.41","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.100.102","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.86","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.55.164","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.96.168","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.213.68","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.232","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.7.67","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.223","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.141.104","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.154.133","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.129.111","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.186","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.246","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.205.78","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.203","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.209.147","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.226","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.175","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.9.5","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.157","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.16","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.35.118","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.188.191","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.212.13","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.101.238","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.37","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.233.77","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.127","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.220","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.152.114","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.29","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.199","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.108","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.109","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.145","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.81","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.147.228","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.157","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.92","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.181","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.184.40","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.247","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.244","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.51","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.54.248","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.121.162","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.65.229","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.233.106","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.130.245","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.131.226","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.59","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.214.50","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.118","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.5.148","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.109","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.16.152","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.229.168","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.194","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.204","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.110","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.222.130","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.152.16","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.182","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.82","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.234","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.69.176","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.130.112","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.182.246","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.44.3","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.245.242","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.55","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.27.5","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.255.202","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.3.32","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.123","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.205.144","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.103.38","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.191.76","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.47.232","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.87.220","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.51","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.35.172","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.234.14","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.54.176","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.96.192","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.232.91","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.141.29","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.175.93","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.109","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.80.156","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.186.137","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.26","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.185.98","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.62","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.183","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.41","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.15.9","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.77.123","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.213","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.119.56","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.201","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.63","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.123.107","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.101","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.28.59","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.223","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.108","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.181.184","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.60.35","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.58","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.131","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.94.158","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.124.31","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.246","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.115","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.32.19","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.60","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.140.116","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.246","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.135.133","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.224.96","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.222","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.236","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.231","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.102","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.131.245","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.211","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.26.225","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.181.45","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.97.178","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.100.20","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.43.116","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.147.146","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.148.42","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.135","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.134.204","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.49","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.173.192","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.190.219","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.85.188","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.8.206","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.91.174","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.13.28","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.197","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.178.46","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.72.238","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.71.210","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.48.101","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.138","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.89.46","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.136","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.95.6","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.250.25","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.34","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.120","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.27.7","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.250","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.55.67","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.211.88","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.86.248","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.204","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
