"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"deny","192.168.14.189","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.190.245","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.139.72","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.34.129","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.142.10","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.41.167","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.242.249","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.240.211","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.94.224","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.28.79","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.209.160","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.254.230","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.86.133","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.179.102","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.166.143","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.194.125","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.83.16","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.25.160","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.77.129","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.192.190","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.14.137","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.135.22","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.184.61","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.60.243","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.94.25","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.193.126","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.109.72","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.224.127","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.44.10","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.33.66","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.41.226","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.185.62","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.59.214","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.151.106","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.149.198","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.40.177","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.188.8","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.154.212","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.100.105","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.142.182","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.204.247","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.187.208","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.97.253","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.60.129","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.246.234","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.46.94","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.149.100","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.125.60","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.152.107","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.24.196","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.175.36","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.82.192","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.13.127","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.97.212","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.35.54","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.111.221","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.167.151","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.2.35","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.138.130","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.192.233","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.2.80","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.128.172","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.13.102","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.135.96","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.164.167","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.10.203","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.97.161","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.162.115","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.145.135","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.197.232","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.119.98","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.183.43","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.154.192","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.85.46","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.67.176","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.224.43","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.251.205","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.176.135","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.157.9","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.244.150","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.192.235","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.63.162","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.158.207","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.75.86","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.1.65","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.76.66","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.17.98","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.111.109","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.243.187","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.250.209","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.140.112","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.85.244","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.14.80","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.200.88","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.205.21","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.226.88","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.9.138","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.38.161","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.104.149","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.15.21","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.200.43","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.177.45","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.154.119","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.72.51","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.106.223","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.146.195","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.177.152","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.91.206","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.98.194","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.29.40","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.128.44","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.128.114","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.68.149","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.56.78","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.198.50","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.22.95","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.57.243","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.112.228","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.93.74","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.169.225","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.40.205","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.223.217","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.236.44","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.203.202","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.137.66","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.215.100","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.106.47","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.156.209","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.217.208","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.88.184","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.202.78","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.162.87","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.89.174","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.233.99","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.159.110","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.220.8","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.148.150","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.131.239","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.235.121","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.5.26","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.92.167","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.225.19","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.159.46","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.131.17","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.81.163","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.247.147","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.56.120","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.137.254","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.221.152","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.108.138","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.97.38","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.168.116","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.184.108","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.171.225","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.254.37","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.227.1","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.229.100","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.135.188","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.61.149","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.240.173","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.24.235","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.100.82","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.107.142","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.84.196","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.27.207","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.128.159","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.142.251","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.71.33","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.204.18","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.27.185","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.87.73","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.203.121","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.36.196","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.120.162","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.77.222","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.65.113","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.131.165","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.165.60","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.247.188","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.63.142","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.62.103","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.136.119","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.87.227","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.76.220","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.223.75","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.157.121","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.95.186","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.129.150","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.170.45","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.230.0","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.172.120","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.150.238","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.36.221","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.123.22","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.92.61","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.46.220","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.102.116","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.255.207","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.207.117","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.149.30","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.124.156","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.222.222","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.241.227","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.163.158","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.107.38","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.16.245","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.114.79","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.224.170","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.48.18","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.16.183","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.118.54","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.54.96","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.156.201","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.134.254","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.190.174","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.200.40","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.155.194","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.11.91","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.35.144","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.66.202","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.219.37","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.158.111","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.146.225","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.241.173","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.60.75","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.241.134","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.214.97","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.32.59","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.148.170","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.228.111","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.188.173","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.223.161","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.230.254","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.235.40","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.37.147","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.112.214","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.171.44","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.47.228","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.163.72","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.59.74","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.135.101","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.190.229","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.115.248","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.125.197","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.155.196","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.205.107","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.63.205","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.101.35","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.93.110","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.199.2","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.138.204","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.94.38","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.254.210","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.104.213","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.214.40","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.31.246","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.141.236","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.116.2","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.133.61","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.215.119","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.200.177","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.25.118","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.166.37","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.246.229","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.82.224","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.231.235","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.55.214","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.146.188","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.161.122","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.16.220","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.203.209","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.112.186","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.219.20","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.255.29","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.247.7","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.78.109","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.224.112","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.73.67","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.50.138","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.80.197","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.130.55","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.92.72","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.99.155","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.49.102","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.22.202","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.157.44","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.203.160","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.209.189","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.97.133","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.208.215","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.239.230","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.227.206","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.32.162","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.54.158","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.97.91","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.127.129","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.74.50","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.221.150","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.186.12","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.249.170","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.74.189","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.174.213","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.173.1","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.124.27","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.141.205","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.7.210","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.135.253","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.152.26","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.164.55","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.189.190","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.38.74","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.200.50","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.142.49","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.32.74","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.142.179","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.38.72","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.55.2","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.216.45","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.221.196","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.167.121","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.176.13","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.109.4","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.134.107","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.62.0","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.75.197","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.235.95","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.143.33","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.168.234","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.243.156","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.160.246","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.40.248","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.211.43","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.228.146","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.93.254","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.166.92","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.68.34","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.200.102","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.235.67","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.54.1","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.165.12","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
